taxon_oid	Domain	Status	Genome Name	Taxon Object ID	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Phylum	Class	Order	Family	Genus	Species	Strain	Sequencing Center	Funding Agency	Add Date	Is Public	Release Date	IMG Release	IMG Product Assignment	IMG Submission ID	Proposal GOLD ID	Proposal Name	Biotic Relationships	Body Site	Body Subsite	Cell Arrangement	Cell Shape	Diseases	Energy Source	Ecosystem	Ecosystem Category	Ecosystem Type	Ecosystem Subtype	Isolation	Specific Ecosystem	Gram Staining	Host Name	Host Gender	Motility	Metabolism	Oxygen Requirement	Phenotype	Relevance	Salinity	Sporulation	Temperature Range	IMG Sample ID	IMG Project ID	Contact Name	Contact Email	Funding Program	Scaffold Count	CRISPR Count	GC Count	GC %	Coding Base Count	Genome Size	Gene Count	CDS Count	CDS %	RNA Count	rRNA Count	5S rRNA Count	16S rRNA Count	18S rRNA Count	23S rRNA Count	28S rRNA Count	tRNA Count	Other RNA Count	Fused Count	Fused %	Fusion Component Count	Fusion component %	Pseudo Genes Count	Pseudo Genes %	Unchar Count	Unchar %	Obsolete Count	Obsolete %	Revised Count	Revised %	w/ Func Pred Count	w/ Func Pred %	w/o Func Pred Sim Count	w/o Func Pred Sim %	w/o Func Pred No Sim Count	w/o Func Pred No Sim %	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Orthologs Count	Orthologs %`	Paralogs Count	Paralogs %	Ortholog Group Count	Paralog Group Count	SwissProt Count	SwissProt %	Not SwissProt Count	Not SwissProt %	SEED Count	SEED %	Not SEED Count	Not SEED %	COG Count	COG %	KOG Count	KOG %	Pfam Count	Pfam %	TIGRfam Count	TIGRfam %	COG Cluster Count	KOG Cluster Count	Pfam Cluster Count	TIGRfam Cluster Count	InterPro Count	InterPro %	Enzyme Count	Enzyme %	TC Count	TC %	KEGG Count	KEGG %	Not KEGG Count	Not KEGG %	KO Count	KO %	Not KO Count	Not KO %	MetaCyc Count	MetaCyc %	Not MetaCyc Count	Not MetaCyc %	IMG Term Count	IMG Term %	IMG Pathwawy Count	IMG Pathway %	IMG Parts List Count	IMG Parts List %	Chromosomal Cassette Gene Count	Chromosomal Cassette Gene %	Chromosomal Cassette Count
651053037	Bacteria	Finished	Lactobacillus amylovorus GRL1118	651053037	695562		42079	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	amylovorus	GRL1118	Univ of Helsinki		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01704	Lactobacillus amylovorus GRL 1118	Free living	Gastrointestinal tract	Intestinal tract	Chains	Rod-shaped	None	_	Host-associated	_	_	_	pig intestine (ileum)	_	Gram+	Sus scrofa	_	Nonmotile	_	Facultative	_	Medical	_	_	Mesophile	_	16199	Ravi Kant	Ravi.Kant.Bhardwaj@gmail.com	_	3	3	751945	0.38	1717287	1977087	1994	1920	96.29	74	12	4	4		4		62		32	1.6									1		1385	69.46	510	25.58	25	1.25	485	24.32	497	24.92	1837	92.13	146	7.32	1827				1920	96.29	26	1.3	1894	94.98	1460	73.22	641	32.15	1488	74.62	647	32.45	967	411	1080	585	1734	86.96	507	25.43			537	26.93	1383	69.36	992	49.75	928	46.54	494	24.77	1426	71.51	236	11.84	98	4.91	73	3.66			
651324057	Bacteria	Draft	Lactobacillus animalis KCTC 3501	651324057	930942	67869	60479	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	animalis	KCTC 3501	KRIBB		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi08436	Lactobacillus animalis 1535, KCTC 3501	Free living	Gastrointestinal tract,  Oral	Mouth	_	Rod-shaped	None	_	Host-associated	_	_	_	dental plaque of baboon	_	Gram+	Baboon	_	Nonmotile	_	Microaerophilic	_	Food industry	_	_	Mesophile	_	18385	Hong-Seog Park	hspark@kribb.re.kr	_	32	2	766505	0.41	1609040	1865693	1851	1822	98.43	29	4	2	1		1		25		22	1.19											1275	68.88	414	22.37	133	7.19	440	23.77	470	25.39	1638	88.49	83	4.48	1617				1822	98.43	7	0.38	1815	98.06	1446	78.12	641	34.63	1462	78.98	697	37.66	1054	439	1165	634	1658	89.57	545	29.44			593	32.04	1229	66.4	1058	57.16	764	41.27	527	28.47	1295	69.96	348	18.8	117	6.32	141	7.62			
645951838	Bacteria	Draft	Lactobacillus antri DSM 16041	645951838	525309	55491	31479	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	antri	DSM 16041	BCM-HGSC		2010-02-26	Yes	2010-04-01	IMG/W 3.1			Gi02789	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	Stomach	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Gastric biopsies, human stomach mucosa; Sweden, Kalix	_	Gram+	Homo sapiens	_	_	_	Microaerophilic	_	Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13370	Gibbs R	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	76	1	1146112	0.51	2003955	2242444	2285	2224	97.33	61	2		1		1		57	2	158	6.91											1379	60.35	839	36.72	6	0.26	414	18.12	595	26.04	2034	89.02	363	15.89	1991	151			2224	97.33	8	0.35	2216	96.98	1602	70.11	785	34.35	1718	75.19	803	35.14	1074	474	1207	682	1834	80.26	628	27.48			665	29.1	1559	68.23	1161	50.81	1063	46.52	611	26.74	1613	70.59	406	17.77	161	7.05	154	6.74	2285	100	206
639633027	Bacteria	Finished	Lactobacillus brevis ATCC 367	639633027	387344	57989	404	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	brevis	ATCC 367	DOE Joint Genome Institute, Fidelity Systems Inc	DOE	2007-01-28	Yes	2007-03-01	IMG/W 2.1			Gc00436	Lactobacillus brevis ATCC 367	Free living	_	_	Chains,  Singles	Rod-shaped	None	_	_	_	_	_	Silage	_	Gram+	_	_	Motile	_	Aerobe	Probiotic	Biotechnological,  Food industry	_	Nonsporulating	Mesophile	_	10250	Saier, Milton H	msaier@ucsd.edu	DOEM 2002	3	2	1077868	0.46	1987568	2340228	2324	2218	95.44	106	16	5	5		5		65	25	138	5.94	969	41.7							1		1706	73.41	474	20.4	38	1.64	467	20.09	626	26.94	1993	85.76	389	16.74	1957	156	254	10.93	1964	84.51	1396	60.07	822	35.37	1678	72.2	748	32.19	1761	75.77	718	30.9	1059	455	1168	620	1861	80.08	579	24.91			615	26.46	1603	68.98	1183	50.9	1035	44.54	560	24.1	1658	71.34	620	26.68	194	8.35	261	11.23	2323	99.96	230
643886059	Bacteria	Draft	Lactobacillus brevis gravesensis ATCC 27305	643886059	525310	55493	31481	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	brevis	subsp. gravesensis ATCC 27305	BCM-HGSC		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi03750	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Chains	Rod-shaped	None	_	Host-associated	_	_	_	fermented beverages(wine)	_	Gram+	Homo sapiens	_	_	_	Microaerophilic	_	Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	14268	Gibbs R	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	178	1	1230902	0.4	2654167	3077715	3102	3041	98.03	61	4	2	1		1		57		188	6.06											2193	70.7	784	25.27	64	2.06	603	19.44	852	27.47	2818	90.84	681	21.95	2768	270			3041	98.03	4	0.13	3037	97.9	2149	69.28	1043	33.62	2265	73.02	900	29.01	1220	554	1295	755	2401	77.4	813	26.21			866	27.92	2175	70.12	1528	49.26	1513	48.77	791	25.5	2250	72.53	669	21.57	250	8.06	232	7.48	3102	100	358
643886062	Bacteria	Draft	Lactobacillus buchneri ATCC 11577	643886062	525318	55495	31483	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	buchneri	ATCC 11577	BCM-HGSC		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi03751	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Chains	Rod-shaped	None	_	Host-associated	_	_	_	fermented beverages(wine)	_	Gram+	Homo sapiens	_	_	_	Microaerophilic	_	Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	14269	Gibbs R	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	165	1	1130425	0.4	2454370	2858741	3062	3002	98.04	60	4	2	1		1		56		169	5.52									1		2092	68.32	861	28.12	49	1.6	573	18.71	829	27.07	2804	91.57	619	20.22	2719	251			3002	98.04	1	0.03	3001	98.01	2053	67.05	984	32.14	2165	70.71	869	28.38	1186	527	1264	718	2300	75.11	788	25.73			833	27.2	2169	70.84	1486	48.53	1516	49.51	758	24.76	2244	73.29	633	20.67	237	7.74	214	6.99	3061	99.97	342
639633028	Bacteria	Finished	Lactobacillus casei ATCC 334	639633028	321967	57985	402	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	casei	ATCC 334	DOE Joint Genome Institute, Fidelity Systems Inc	DOE	2007-01-28	Yes	2007-03-01	IMG/W 2.1			Gc00438	Lactic Acid Bacteria	Free living	Gastrointestinal tract	Intestinal tract	Chains	Rod-shaped	None	_	Host-associated	_	_	_	dairy products (Emmental cheese)	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Probiotic	Biotechnological,  Comparative analysis,  Food industry,  Lactic acid production	_	_	Mesophile	_	10248	Steele, James 	jlsteele@wisc.edu	DOEM 2002	2	1	1362010	0.47	2427400	2924325	2865	2771	96.72	94	16	5	5		5		59	19	236	8.24	1248	43.56									2008	70.09	746	26.04	17	0.59	565	19.72	810	28.27	2667	93.09	487	17	2585	175	281	9.81	2490	86.91	2038	71.13	733	25.58	1959	68.38	853	29.77	2103	73.4	843	29.42	1200	488	1296	728	2225	77.66	677	23.63			776	27.09	1995	69.63	1385	48.34	1386	48.38	658	22.97	2113	73.75	737	25.72	245	8.55	270	9.42	2865	100	378
651053038	Bacteria	Finished	Lactobacillus casei BD-II	651053038	998820		64431	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	casei	BD-II	Tianjin Biochip Corporation		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01709	Lactobacillus casei BD-II	Free living	_	_	Chains	Rod-shaped	None	_	_	_	_	_	homemade koumiss	_	Gram+	_	_	Nonmotile	_	Facultative	Probiotic	Medical	_	_	Mesophile	_	19461	Benheng Guo	guobenheng@brightdairy.com	_	2	2	1447612	0.46	2675871	3127288	3278	3204	97.74	74	15	5	5		5		59		23	0.7									1		1962	59.85	1233	37.61	9	0.27	900	27.46	886	27.03	3095	94.42	254	7.75	3072				3204	97.74	2557	78	647	19.74	2268	69.19	927	28.28	2346	71.57	927	28.28	1289	500	1368	754	2501	76.3	764	23.31			886	27.03	2318	70.71	1549	47.25	1655	50.49	743	22.67	2461	75.08	347	10.59	131	4	103	3.14			
651053039	Bacteria	Finished	Lactobacillus casei LC2W	651053039	999378		64433	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	casei	LC2W	Tianjin Biochip Corporation		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01710	Lactobacillus casei LC2W	Free living	_	_	Chains	Rod-shaped	None	_	_	_	_	_	traditional dairy products in Inner Mongolia, China	_	Gram+	_	_	Nonmotile	_	Facultative	Probiotic	Medical	_	_	Mesophile	_	19462	Benheng Guo	guobenheng@brightdairy.com	_	2	1	1425281	0.46	2634422	3077434	3237	3164	97.74	73	15	5	5		5		58		25	0.77									1		1954	60.36	1179	36.42	31	0.96	892	27.56	870	26.88	3048	94.16	264	8.16	3000				3164	97.74	2473	76.4	691	21.35	2262	69.88	932	28.79	2316	71.55	913	28.21	1274	501	1352	748	2463	76.09	777	24			899	27.77	2265	69.97	1550	47.88	1614	49.86	756	23.35	2408	74.39	345	10.66	129	3.99	104	3.21			
649633061	Bacteria	Finished	Lactobacillus casei Zhang	649633061	498216	50673	28537	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	casei	str. Zhang	Beijing Institute of Genomics		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01311	Lactobacillus casei Zhang	Free living	_	_	Chains	Rod-shaped	None	_	Host-associated	_	_	_	home-made koumiss (fermented mare's milk) in Inner Mongolia, China	_	Gram+	Cow	_	Nonmotile	_	Facultative	Probiotic	Biotechnological,  Food industry	_	_	Mesophile	_	13580	Heping Zhang	hepingdd@vip.sina.com	_	2	1	1345718	0.46	2481077	2898335	2923	2848	97.43	75	15	5	5		5		59	1	200	6.84											1971	67.43	843	28.84	34	1.16	853	29.18	833	28.5	2682	91.76	92	3.15	2655	28			2848	97.43	1043	35.68	1805	61.75	2123	72.63	903	30.89	2111	72.22	865	29.59	1261	501	1294	729	2222	76.02	736	25.18			846	28.94	2002	68.49	1453	49.71	1395	47.72	714	24.43	2134	73.01	461	15.77	157	5.37	167	5.71	2923	100	309
642555134	Bacteria	Finished	Lactobacillus casei casei BL23	642555134	543734	59237	30359	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	casei	BL23	CNRS		2008-09-20	Yes	2008-12-01	IMG/W 2.7			Gc00822	Lactobacillus casei casei BL23	Free living	Gastrointestinal tract	Intestinal tract	Chains	Rod-shaped	None	_	Host-associated	_	_	_	cheese	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Probiotic	Biotechnological,  Comparative analysis,  Food industry,  Lactic acid production,  Medical	_	_	Mesophile	_	13762	Deutscher J	josef.deutscher@grignon.inra.fr	_	1	2	1426767	0.46	2639491	3079196	3119	3044	97.6	75	15	5	5		5		60		229	7.34	1388	44.5							1		3028	97.08	16	0.51			624	20.01	866	27.77	2907	93.2	591	18.95	2850	240	243	7.79	2801	89.8	2485	79.67	559	17.92	2152	69	934	29.95	2301	73.77	928	29.75	1250	503	1333	756	2448	78.49	771	24.72			900	28.86	2144	68.74	1548	49.63	1496	47.96	750	24.05	2294	73.55	751	24.08	250	8.02	256	8.21	3118	99.97	361
646206276	Bacteria	Draft	Lactobacillus coleohominis 101-4-CHN	646206276	575594	55977	37949	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	coleohominis	101-4-CHN	Broad Institute		2010-02-26	Yes	2010-04-01	IMG/W 3.1			Gi02790	Human Microbiome Project (HMP) Reference Genomes	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Human vaginal isolate	_	Gram+	Homo sapiens	Female	Nonmotile	_	Facultative	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13371	Birren B	bwb@broad.mit.edu	NIH-HMP Jumpstart Supplement	12		704476	0.41	1503583	1725829	1712	1652	96.5	60	3	1	1		1		57		115	6.72											1170	68.34	478	27.92	4	0.23	262	15.3	400	23.36	1537	89.78	211	12.32	1525	92			1652	96.5	1	0.06	1651	96.44	1262	73.71	610	35.63	1339	78.21	642	37.5	926	413	1062	579	1422	83.06	480	28.04			524	30.61	1128	65.89	931	54.38	721	42.11	464	27.1	1188	69.39	323	18.87	117	6.83	118	6.89	1712	100	134
651324058	Bacteria	Draft	Lactobacillus coryniformis subsp. coryniformis KCTC 3167	651324058	913848	66991	59837	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	coryniformis	subsp. coryniformis KCTC 3167	KRIBB		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi08346	Lactobacillus coryniformis coryniformis 34, KCTC 3167	Free living	Gastrointestinal tract,  Oral	Mouth	_	Rod-shaped	None	_	Host-associated	_	_	_	silage	_	Gram+	Homo sapiens, animals	_	Nonmotile	_	Microaerophilic	_	Food industry	_	_	Mesophile	_	18302	Hong-Seog Park	hspark@kribb.re.kr	_	268	3	1174771	0.43	2334625	2744475	2781	2746	98.74	35	3	1	1		1		32		33	1.19											1972	70.91	720	25.89	54	1.94	683	24.56	678	24.38	2581	92.81	177	6.36	2523				2746	98.74	8	0.29	2738	98.45	2158	77.6	926	33.3	2180	78.39	933	33.55	1338	524	1408	793	2467	88.71	811	29.16			869	31.25	1877	67.49	1532	55.09	1214	43.65	788	28.34	1958	70.41	470	16.9	188	6.76	156	5.61			
651324059	Bacteria	Draft	Lactobacillus coryniformis subsp. torquens KCTC 3535	651324059	929500	68113	60401	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	coryniformis	subsp. torquens KCTC 3535	KRIBB		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi08420	Lactobacillus coryniformis torquens 30, KCTC 3535	Free living	Gastrointestinal tract,  Oral	Mouth	_	Rod-shaped	None	_	Host-associated	_	_	_	air of dairy barn	_	Gram+	Homo sapiens, animals	_	Nonmotile	_	Microaerophilic	_	Food industry	_	_	Mesophile	_	18370	_	_	_	433	3	1207234	0.43	2315505	2815780	2952	2898	98.17	54	3	1	1		1		51		26	0.88											2011	68.12	796	26.96	91	3.08	704	23.85	682	23.1	2691	91.16	201	6.81	2568				2898	98.17	16	0.54	2882	97.63	2189	74.15	925	31.33	2225	75.37	922	31.23	1335	537	1415	782	2551	86.42	795	26.93			841	28.49	2057	69.68	1505	50.98	1393	47.19	775	26.25	2123	71.92	434	14.7	174	5.89	138	4.67			
647533176	Bacteria	Draft	Lactobacillus crispatus 125-2-CHN	647533176	575595	55999	38361	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	125-2-CHN	Broad Institute		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gi03862	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract,  Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Human vaginal isolate	_	Gram+	Homo sapiens	Female	Nonmotile	_	Microaerophilic	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	14367	Birren B	bwb@broad.mit.edu	NIH-NHGRI	30	1	781438	0.37	1883037	2305246	2142	2082	97.2	60	3	1	1		1		57		140	6.54			1	0.05							1378	64.33	697	32.54	7	0.33	416	19.42	567	26.47	2023	94.44	358	16.71	2012	150			2082	97.2	19	0.89	2063	96.31	1482	69.19	665	31.05	1611	75.21	697	32.54	961	410	1104	610	1740	81.23	521	24.32			584	27.26	1498	69.93	1040	48.55	1042	48.65	504	23.53	1578	73.67	305	14.24	110	5.14	98	4.58	2141	99.95	242
647000264	Bacteria	Draft	Lactobacillus crispatus 214-1	647000264	679188	46981	40665	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	214-1	J. Craig Venter Institute		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gi04198	Human Microbiome Project (HMP) Reference Genomes	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	_	_	Gram+	Homo sapiens	_	Nonmotile	_	Microaerophilic	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	14713	JCVI	hmpstrains@jcvi.org	NIH-HMP Jumpstart Supplement	187		762781	0.37	1838525	2068805	2220	2163	97.43	57	2	1	1				53	2	140	6.31			1	0.05							1550	69.82	602	27.12	11	0.5	428	19.28	588	26.49	2104	94.77	382	17.21	2070	162			2163	97.43	18	0.81	2145	96.62	1497	67.43	659	29.68	1635	73.65	695	31.31	970	417	1120	606	1771	79.77	534	24.05			609	27.43	1554	70	1075	48.42	1088	49.01	519	23.38	1644	74.05	301	13.56	107	4.82	97	4.37	2219	99.95	249
651285003	Bacteria	Draft	Lactobacillus crispatus CTV-05	651285003	440496	60617	36325	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	CTV-05	Broad Institute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi03435	Human Microbiome Project (HMP) Reference Genomes	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Human vaginal normal flora	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13954	Broad Institute	hmpstrainsbroad@broad.mit.edu	NIH-NIAID	25	1	852294	0.37	1887539	2364583	2299	2248	97.78	51	6	3	1		2		45		35	1.52			1	0.04							1620	70.47	586	25.49	42	1.83	505	21.97	537	23.36	2106	91.61	338	14.7	1974				2248	97.78	8	0.35	2240	97.43	1473	64.07	546	23.75	1620	70.47	589	25.62	888	348	1025	515	1832	79.69	447	19.44			475	20.66	1773	77.12	873	37.97	1375	59.81	435	18.92	1813	78.86	170	7.39	75	3.26	57	2.48			
643886212	Bacteria	Draft	Lactobacillus crispatus JV-V01	643886212	491076	55355	30641	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	JV-V01	BCM-HGSC		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi02792	Human Microbiome Project (HMP) Reference Genomes	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Human vaginal normal flora	_	Gram+	Homo sapiens	Female	Nonmotile	_	Microaerophilic	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13373	BCM-HGSC	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	234		762376	0.37	1858424	2066562	2275	2209	97.1	66	4	2	1		1		62		141	6.2											1560	68.57	636	27.96	13	0.57	409	17.98	600	26.37	2119	93.14	376	16.53	2091	158			2209	97.1	19	0.84	2190	96.26	1493	65.63	663	29.14	1637	71.96	687	30.2	968	414	1123	599	1763	77.49	521	22.9			595	26.15	1614	70.95	1068	46.95	1141	50.15	506	22.24	1703	74.86	517	22.73	163	7.16	204	8.97	2275	100	239
646206277	Bacteria	Draft	Lactobacillus crispatus MV-1A-US	646206277	575596	55979	37951	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	MV-1A-US	Broad Institute		2010-02-26	Yes	2010-04-01	IMG/W 3.1			Gi03839	Human Microbiome Project (HMP) Reference Genomes	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Human vaginal isolate	_	Gram+	Homo sapiens	Female	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14348	Birren B	bwb@broad.mit.edu	NIH-NHGRI	45	1	798608	0.37	1892530	2311882	2216	2151	97.07	65	3	1	1		1		62		158	7.13			2	0.09							1374	62	777	35.06			404	18.23	555	25.05	2092	94.4	398	17.96	2085	166			2151	97.07	20	0.9	2131	96.16	1483	66.92	651	29.38	1639	73.96	697	31.45	977	407	1141	608	1760	79.42	509	22.97			575	25.95	1576	71.12	1042	47.02	1109	50.05	493	22.25	1658	74.82	380	17.15	124	5.6	136	6.14	2214	99.91	265
647533177	Bacteria	Draft	Lactobacillus crispatus MV-3A-US	647533177	575597	41363	38513	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	MV-3A-US	Broad Institute		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gi03436	Human Microbiome Project (HMP) Reference Genomes	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Human vaginal isolate	_	Gram+	Homo sapiens	Female	Nonmotile	_	Facultative	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13955	Birren,B	bwb@genome.wi.mit.edu	NIH-HMP Jumpstart Supplement	76	1	839301	0.37	2006355	2437083	2390	2330	97.49	60	3	1	1		1		57		137	5.73			3	0.13							1622	67.87	700	29.29	8	0.33	432	18.08	592	24.77	2264	94.73	513	21.46	2247	217			2330	97.49	20	0.84	2310	96.65	1541	64.48	668	27.95	1724	72.13	721	30.17	983	413	1149	617	1870	78.24	519	21.72			597	24.98	1733	72.51	1070	44.77	1260	52.72	501	20.96	1829	76.53	302	12.64	104	4.35	99	4.14	2387	99.87	301
646564539	Bacteria	Finished	Lactobacillus crispatus ST1	646564539	748671	48359	46813	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	ST1	Institute of Biotechnology, University of Helsinki, Finland|DNA Sequencing and Genomics lab, Institute of Biotechnology, University of Helsinki		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gc01278	Lactobacillus crispatus ST1	Free living	Urogenital tract	Vaginal	Chains	Rod-shaped	None	_	Host-associated	_	_	_	crop of chickens	_	Gram+	Homo sapiens	Female	Nonmotile	_	Facultative	_	Medical	_	_	Mesophile	_	16948	Kankainen,M	_	_	1	3	753469	0.37	1825429	2043161	2100	2024	96.38	76	12	4	4		4		64		147	7	776	36.95							1		1823	86.81	201	9.57			406	19.33	549	26.14	1944	92.57	392	18.67	1889	153	1	0.05	2023	96.33	17	0.81	2007	95.57	1470	70	664	31.62	1588	75.62	660	31.43	933	405	1088	583	1699	80.9	517	24.62			576	27.43	1448	68.95	1034	49.24	990	47.14	503	23.95	1521	72.43	299	14.24	106	5.05	103	4.9	2099	99.95	145
650377954	Bacteria	Finished	Lactobacillus delbrueckii bulgaricus 2038	650377954	353496		16120	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	delbrueckii	subsp. bulgaricus 2038	Chinese National HGC		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01634	Lactobacillus delbrueckii bulgaricus 2038	Free living	Gastrointestinal tract	_	Chains	Rod-shaped	None	_	Host-associated	_	_	_	_	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Probiotic	Biotechnological,  Food industry,  Lactic acid production	_	_	Mesophile	_	17253	Guoping Zhao	gpzhao@sibs.ac.cn	_	1	1	930468	0.5	1583007	1872918	1907	1792	93.97	115	27	9	9		9		88		103	5.4											1227	64.34	559	29.31	6	0.31	452	23.7	427	22.39	1740	91.24	83	4.35	1700	20			1792	93.97	606	31.78	1186	62.19	1470	77.08	667	34.98	1426	74.78	612	32.09	950	413	1014	557	1640	86	547	28.68			619	32.46	1173	61.51	1043	54.69	749	39.28	534	28	1258	65.97	361	18.93	129	6.76	142	7.45	1907	100	206
637000139	Bacteria	Finished	Lactobacillus delbrueckii bulgaricus ATCC 11842	637000139	390333	58647	16871	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	delbrueckii	subsp. bulgaricus ATCC 11842	Genoscope	Danone Vitapole	2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00394	Lactobacillus delbrueckii bulgaricus ATCC 11842	Free living	Gastrointestinal tract	_	Chains	Rod-shaped	None	_	Host-associated	_	_	_	Bulgarian yogurt in 1919	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Probiotic	Biotechnological,  Food industry,  Lactic acid production,  Yogurt production	_	_	Mesophile	_	10292	van de Guchte M	maarten.vandeguchte@jouy.inra.fr	_	1	1	927259	0.5	1417671	1864998	2234	2094	93.73	140	27	9	9		9		95	18	108	4.83	664	29.72	532	23.81							964	43.15	1094	48.97	36	1.61	339	15.17	479	21.44	1977	88.5	420	18.8	1867	148	241	10.79	1853	82.95	1456	65.17	638	28.56	1153	51.61	676	30.26	1494	66.88	612	27.39	857	423	1021	560	1654	74.04	568	25.43			627	28.07	1467	65.67	1084	48.52	1010	45.21	552	24.71	1542	69.02	498	22.29	166	7.43	202	9.04	1702	76.19	224
